EGGW;EYVI;WZZ;WZZ1DD;A320;204787445;170222;2150;170222;2130;15;350
EGGW;EGJB;BCS;BCS2894;ATP;204790211;170223;0535;170223;0520;10;160
EDDM;LIME;BMR;BMR41DS;E135;204792035;170223;0820;170223;0809;6;290
EDDS;EDDP;FFD;FFD361;C55B;204790527;170223;0538;170223;0530;0;270
EBBR;EDDT;AAB;AAB845;C56X;204790565;170223;0550;170223;0535;8;410
EGGW;LROP;WZZ;WZZ1562;A321;204787434;170222;2150;170222;2130;15;370
LSZH;EGLC;SWR;SWR450;E190;204790681;170223;0550;170223;0540;2;360
EIDW;EINN;SRR;SRR6528;B762;204791712;170223;0638;170223;0620;7;240
EDDM;EHRD;BMR;BMR701V;E145;204790824;170223;0557;170223;0545;7;340
LFPG;EBBR;ETH;ETH704;B77L;204790892;170223;0609;170223;0550;14;180
EBBR;LSZH;SWR;SWR771;E190;204790871;170223;0603;170223;0550;6;310
LEMD;EGCC;RYR;RYR64RA;B738;204787501;170222;2201;170222;2140;14;380
EDDB;EDMA;HBP;HBPST;P46T;204791740;170223;0626;170223;0620;1;260
LIMC;LSZH;SWR;SWR163W;F100;204791403;170223;0618;170223;0605;13;220
EBBR;EGNX;BMR;BMR1234;E145;204791460;170223;0623;170223;0610;6;280
LSZH;EDDM;SWR;SWR110Z;F100;204791815;170223;0630;170223;0620;2;250
EGLL;LGAV;AEE;AEE609;A321;204787771;170222;2235;170222;2215;10;370
LIMC;LTBA;MNB;MNB791;A306;204790648;170223;0555;170223;0540;15;330
LSZH;EDDV;SWR;SWR88Q;A319;204791864;170223;0640;170223;0625;7;380
LSZH;EDDL;SWR;SWR106L;F100;204791853;170223;0635;170223;0625;2;300
EDDM;LSZH;DLH;DLH2366;E190;204791881;170223;0635;170223;0625;5;240
EFHK;EFJY;ZZZ;I46;PC12;204790845;170223;0600;170223;0550;8;180
LSZH;LIMC;SWR;SWR612Q;F100;204792170;170223;0645;170223;0635;2;210
EFHK;EGTK;JEF;JEF11;CL60;204792023;170223;0650;170223;0640;8;360
EDDS;LSZR;EFD;EFD444;C25C;204790072;170223;0518;170223;0510;0;190
